joint.wheel_joint_r,joint.wheel_joint_l,joint.arm_joint_0,joint.arm_joint_1,joint.arm_joint_2,joint.arm_joint_3,joint.arm_joint_4,joint.arm_joint_5,joint.arm_joint_6,joint.gripper_finger_joint_r,joint.gripper_finger_joint_l,joint.head_pan_joint,joint.head_tilt_joint
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.75054,-0.95058,1.52882,1.06900,-0.91354,1.99142,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.75988,-0.90117,1.50579,1.08128,-0.89489,1.98283,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.76921,-0.85175,1.48275,1.09356,-0.87625,1.97425,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.77855,-0.80234,1.45971,1.10585,-0.85761,1.96566,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.78788,-0.75292,1.43667,1.11813,-0.83896,1.95708,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.79721,-0.70351,1.41364,1.13041,-0.82032,1.94849,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.80655,-0.65409,1.39060,1.14269,-0.80167,1.93991,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.81588,-0.60467,1.36756,1.15497,-0.78303,1.93133,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.82521,-0.55526,1.34453,1.16725,-0.76439,1.92274,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.83455,-0.50584,1.32149,1.17953,-0.74574,1.91416,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.84388,-0.45643,1.29845,1.19182,-0.72710,1.90557,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.85322,-0.40701,1.27541,1.20410,-0.70846,1.89699,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.86255,-0.35759,1.25238,1.21638,-0.68981,1.88841,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.87188,-0.30818,1.22934,1.22866,-0.67117,1.87982,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.88122,-0.25876,1.20630,1.24094,-0.65253,1.87124,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.89055,-0.20935,1.18326,1.25322,-0.63388,1.86265,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.89988,-0.15993,1.16023,1.26550,-0.61524,1.85407,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.90922,-0.11052,1.13719,1.27779,-0.59660,1.84548,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.91855,-0.06110,1.11415,1.29007,-0.57795,1.83690,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.92789,-0.01168,1.09112,1.30235,-0.55931,1.82832,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.93722,0.03773,1.06808,1.31463,-0.54066,1.81973,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.94655,0.08715,1.04504,1.32691,-0.52202,1.81115,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.95589,0.13656,1.02200,1.33919,-0.50338,1.80256,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.96522,0.18598,0.99897,1.35147,-0.48473,1.79398,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.97456,0.23540,0.97593,1.36376,-0.46609,1.78539,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.98389,0.28481,0.95289,1.37604,-0.44745,1.77681,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-0.99322,0.33423,0.92986,1.38832,-0.42880,1.76823,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.00256,0.38364,0.90682,1.40060,-0.41016,1.75964,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.01189,0.43306,0.88378,1.41288,-0.39152,1.75106,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.02122,0.48247,0.86074,1.42516,-0.37287,1.74247,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.03056,0.53189,0.83771,1.43744,-0.35423,1.73389,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.03989,0.58131,0.81467,1.44972,-0.33558,1.72531,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.04923,0.63072,0.79163,1.46201,-0.31694,1.71672,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.05856,0.68014,0.76860,1.47429,-0.29830,1.70814,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.06789,0.72955,0.74556,1.48657,-0.27965,1.69955,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.07723,0.77897,0.72252,1.49885,-0.26101,1.69097,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.08656,0.82838,0.69948,1.51113,-0.24237,1.68238,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.09589,0.87780,0.67645,1.52341,-0.22372,1.67380,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.10523,0.92722,0.65341,1.53569,-0.20508,1.66522,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.11456,0.97663,0.63037,1.54798,-0.18644,1.65663,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.12390,1.02605,0.60733,1.56026,-0.16779,1.64805,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.13323,1.07546,0.58430,1.57254,-0.14915,1.63946,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.14256,1.12488,0.56126,1.58482,-0.13051,1.63088,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.15190,1.17430,0.53822,1.59710,-0.11186,1.62230,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.16123,1.22371,0.51519,1.60938,-0.09322,1.61371,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.17056,1.27313,0.49215,1.62166,-0.07457,1.60513,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.17990,1.32254,0.46911,1.63395,-0.05593,1.59654,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.18923,1.37196,0.44607,1.64623,-0.03729,1.58796,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,-1.19857,1.42137,0.42304,1.65851,-0.01864,1.57937,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,-0.00000,-1.20790,1.47079,0.40000,1.67079,0.00000,1.57079,0.00000,1.00000,1.00000,0.00000,0.00000
